index,Ordinary,Adjusted
1716,0.0449094670786122,0.0449094670786122
1717,0.0255322463178077,0.0255322463178077
1718,0.00663770051066492,0.00663770051066492
1719,0.0104816016425908,0.0104816016425908
1720,0.0308915472709592,0.0308915472709592
1721,0.0836601072186834,0.0836601072186834
1722,0.234098950568206,0.234098950568206
1723,0.0813295340283161,0.0813295340283161
1724,0.00430414816632696,0.00430414816632696
1725,0.00422910338185456,0.00422910338185456
1726,0.00408373056280853,0.00408373056280853
1727,0.0281188576903877,0.0281188576903877
1728,0.0115902451511358,0.0115902451511358
1729,0.164002492510895,0.164002492510895
1730,0.0629098252946829,0.0629098252946829
1731,0.0600537853576188,0.0600537853576188
1732,0.0180901400085944,0.0180901400085944
1733,0.00539006572252476,0.00539006572252476
1734,0.00676664446722497,0.00676664446722497
1735,0.00462662294010452,0.00462662294010452
1736,0.00424362036998616,0.00424362036998616
1737,0.129976775159958,0.129976775159958
1738,0.0135211825431215,0.0135211825431215
1739,0.00721431222767122,0.00721431222767122
1740,0.0247538823842796,0.0247538823842796
1741,0.0101263931723062,0.0101263931723062
1742,0.024617531847606,0.024617531847606
1743,0.0174191928414059,0.0174191928414059
1744,0.120692445193879,0.120692445193879
1745,0.0374980845571804,0.0374980845571804
1746,0.212271535495611,0.212271535495611
1747,0.0362975664138593,0.0362975664138593
1748,0.0788851321894976,0.0788851321894976
1749,0.0100196179118861,0.0100196179118861
1750,0.145708771082435,0.145708771082435
1751,0.0874302488071611,0.0874302488071611
1752,0.0173097396051672,0.0173097396051672
1753,0.0476980965126935,0.0476980965126935
1754,0.0736586545365917,0.0736586545365917
1755,0.0478919098189472,0.0478919098189472
1756,0.00423651733104835,0.00423651733104835
1757,0.0146565052059815,0.0146565052059815
1758,0.190022782769854,0.190022782769854
1759,0.0435724279576376,0.0435724279576376
1760,0.00544486645231712,0.00544486645231712
1761,0.0133753149839241,0.0133753149839241
1762,0.0135604379400097,0.0135604379400097
1763,0.0432357876635284,0.0432357876635284
1764,0.00439791363145869,0.00439791363145869
1765,0.0027512498358121,0.0027512498358121
1766,0.0133997379959575,0.0133997379959575
1767,0.0402839169530314,0.0402839169530314
1768,0.00660726107949683,0.00660726107949683
1769,0.11820386233206,0.11820386233206
1770,0.0198541080461345,0.0198541080461345
1771,0.072296106877798,0.072296106877798
1772,0.0112557626699643,0.0112557626699643
1773,0.10982486118534,0.10982486118534
1774,0.011116948649597,0.011116948649597
1775,0.062665343990148,0.062665343990148
1776,0.121719747950191,0.121719747950191
1777,0.152512840417894,0.152512840417894
1778,0.0166410064330216,0.0166410064330216
1779,0.029009544297865,0.029009544297865
1780,0.01075489053737,0.01075489053737
1781,0.131900453047296,0.131900453047296
1782,0.0230132453022485,0.0230132453022485
1783,0.00630266416168246,0.00630266416168246
1784,0.0616622842540682,0.0616622842540682
1785,0.00857657050366767,0.00857657050366767
1786,0.0635914505807009,0.0635914505807009
1787,0.0338014558603189,0.0338014558603189
1788,0.0193129351640436,0.0193129351640436
1789,0.00428514239124811,0.00428514239124811
1790,0.100181247812711,0.100181247812711
1791,0.0829806953208987,0.0829806953208987
1792,0.0934724587785667,0.0934724587785667
1793,0.0305754747383983,0.0305754747383983
1794,0.0193684783669139,0.0193684783669139
1795,0.0422055185587963,0.0422055185587963
1796,0.0595189651386864,0.0595189651386864
1797,0.00434072705532829,0.00434072705532829
1798,0.0323417913313363,0.0323417913313363
1799,0.00779438133848354,0.00779438133848354
1800,0.0264717997496172,0.0264717997496172
1801,0.0107148588768337,0.0107148588768337
1802,0.00491043260172364,0.00491043260172364
1803,0.126461437268514,0.126461437268514
